oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722314100005916,59253.4728125,19.8971367,0.124890111,0,zi,245.5281599,43.7768766
722314100005916,59267.5122801,19.9672832,0.13122195,0,zi,245.5280884,43.776905
722314100005916,59290.4566782,19.8092289,0.117262095,0,zi,245.5282713,43.7768758
722314100005916,59305.3901736,19.8917484,0.124412574,0,zi,245.528085,43.7769198
722314100005916,59308.3183102,19.7862225,0.115324214,0,zi,245.5281369,43.7768126
722314100005916,59311.3500347,19.7721882,0.114154145,0,zi,245.5281189,43.7768897
722314100005916,59314.4271412,19.6087952,0.101218104,0,zi,245.5280787,43.7768622
722314100005916,59321.3469213,19.5577755,0.0974395722,0,zi,245.5282291,43.7768089
722314100005916,59324.326412,19.5828247,0.0992791951,0,zi,245.5281321,43.7769133
722314100005916,59329.4118634,19.4675636,0.0910610482,0,zi,245.5281307,43.7768155
722314100005916,59338.3715046,19.4704762,0.0912609696,0,zi,245.5281481,43.7768699
722314100005916,59341.3817824,19.5044575,0.0936232209,0,zi,245.5279955,43.7769021
722314100005916,59344.3651968,19.6858578,0.107160963,0,zi,245.5281331,43.7768327
722314100005916,59353.2786574,19.3714619,0.0846849754,0,zi,245.5281462,43.7768942
722314100005916,59359.3624884,19.4187508,0.0877690613,0,zi,245.5281792,43.7768
722314100005916,59362.3662616,19.538168,0.0960204378,0,zi,245.5281331,43.7768705
722314100005916,59365.387963,19.5081825,0.0938854888,0,zi,245.5282135,43.7768343
722314100005916,59368.3232639,19.710413,0.109114073,0,zi,245.5281654,43.7768792
722314100005916,59371.3064005,19.4255276,0.0882194862,0,zi,245.5281803,43.7768704
722314100005916,59374.2708912,19.5637093,0.0978726894,0,zi,245.5282712,43.776867
722314100005916,59377.2808681,19.5015945,0.0934220776,0,zi,245.5281185,43.7768993
722314100005916,59386.2579282,19.4095478,0.0871608034,0,zi,245.5282334,43.7768989
722314100005916,59391.3562731,19.3910847,0.0859522671,0,zi,245.528193,43.7768275
722314100005916,59394.2629514,19.5046806,0.0936389044,0,zi,245.5281945,43.7768479
722314100005916,59397.3203241,19.5270538,0.0952241495,0,zi,245.5281751,43.7768691
722314100005916,59400.2423148,19.5915451,0.0999266356,0,zi,245.5281397,43.7768845
722314100005916,59404.1970023,19.3702679,0.0846084803,0,zi,245.5281264,43.7769023
722314100005916,59407.2195255,19.3175526,0.0812935084,0,zi,245.5281791,43.7768615
722314100005916,59410.3304282,19.5469627,0.0966547504,0,zi,245.5281741,43.7768684
722314100005916,59415.2271991,19.5257969,0.0951344892,0,zi,245.5281366,43.7768692
722314100005916,59422.3253472,19.521389,0.0948205292,0,zi,245.5281997,43.776844
722314100005916,59429.3481597,19.6327286,0.103033423,0,zi,245.5281766,43.7768823
722314100005916,59435.1814005,19.4871845,0.0924156606,0,zi,245.5281846,43.7768767
722314100005916,59439.2466319,19.333725,0.082297124,0,zi,245.5281277,43.7768568
722314100005916,59443.2219097,19.5031624,0.093532227,0,zi,245.5281869,43.7768661
722314100005916,59454.1664931,19.4258938,0.0882438719,0,zi,245.5282094,43.7768885
722314100005916,59459.1631829,19.4027863,0.0867163837,0,zi,245.5281368,43.7768505
