ID1	ID2	NGC	  RA1	      Dec1	  RA2	      Dec2	       cz    
1211    -999    -999    193.2216     -0.8226    193.2216     -0.8226          1511.4 
1212    2095    4762    193.2331     11.2307    193.2278     11.2238           861.4 
1213    -999    -999    193.2458     14.4003    193.2462     14.4005          1021.3 
1214    -999    -999    193.2469     22.4155    193.2462     22.4156           804.2 
1215    -999    -999    193.2656      7.6834    193.2656      7.6833          1728.8 
1216    -999    4765    193.3105      4.4634    193.3101      4.4631           712.7 
1217    -999    4771    193.3384      1.2692    193.3385      1.2691          1125.4 
1218    -999    -999    193.3509      1.9315    193.3508      1.9314           898.9 
1219    -999    -999    193.3584      8.0355    193.3584      8.0356          2903.3 
1220    -999    -999    193.4161      1.5750    193.4159      1.5747           884.3 
1221    -999    -999    193.4174      4.0758    193.4175      4.0756           919.7 
1222    -999    -999    193.4304      4.1542    193.4303      4.1538           781.0 
1223    -999    4779    193.4618      9.7101    193.4618      9.7097          2860.9 
1224    -999    -999    193.4803     19.2594    193.4802     19.2593           917.1 
1225    -999    -999    193.5079     -1.5083    193.5078     -1.5084          1137.2 
1226    -999    -999    193.5090      9.4471    193.5091      9.4474          1497.4 
1227    -999    -999    193.5209     -0.1012    193.5215     -0.1012           907.3 
1228    -999    -999    193.5526      0.8026    193.5525      0.8025          1168.9 
1229    -999    -999    193.5566      8.3586    193.5565      8.3585          2934.5 
1230    -999    -999    193.6574      1.3258    193.6573      1.3259          1176.6 
1231    -999    -999    193.6734      2.1042    193.6735      2.1045           841.5 
1232    -999    4791    193.6832      8.0531    193.6831      8.0531          2546.4 
1233    -999    -999    193.6841     13.2371    193.6841     13.2373          1113.9 
1234    -999    -999    193.6891     18.1349    193.6892     18.1348          1136.7 
1235    -999    -999    193.6930     15.5918    193.6930     15.5916          2638.4 
1236    -999    -999    193.7024     19.1770    193.7025     19.1772           944.1 
1237    -999    4809    193.7128      2.6525    193.7128      2.6541           975.1 
1238    -999    -999    193.7132     -1.3644    193.7130     -1.3643          2267.9 
1239    -999    -999    193.7182     10.9619    193.7182     10.9620          1391.2 
1240    -999    4795    193.7619      8.0656    193.7619      8.0655          2797.9 
1241    -999    -999    193.7669      7.7216    193.7668      7.7214          1459.7 
1242    -999    -999    193.7930      7.9180    193.7928      7.9179          2652.2 
1243    -999    -999    193.8020      0.1161    193.8027      0.1167          1309.4 
1244    -999    4799    193.8147      2.8966    193.8147      2.8966          2796.5 
1245    -999    -999    193.8375      8.2193    193.8375      8.2193          2845.4 
1246    -999    -999    193.9054     -1.3297    193.9056     -1.3299           852.2 
1247    -999    -999    193.9063     -0.2065    193.9066     -0.2063          2943.5 
1248    -999    -999    193.9141     -0.2635    193.9120     -0.2649          1110.4 
1249    -999    4808    193.9539      4.3042    193.9470      4.3117           870.5 
1250    -999    -999    193.9556      4.0123    193.9546      4.0139           725.8 
1251    -999    -999    193.9932     -1.3477    193.9922     -1.3493          2965.5 
1252    -999    -999    194.0824     10.1891    194.0827     10.1888          2708.0 
1253    -999    -999    194.1829     11.9319    194.1821     11.9314           441.1 
1254    -999    -999    194.2147     16.5067    194.2145     16.5067          1226.6 
1255    -999    -999    194.2228      8.1614    194.2227      8.1616          2628.3 
1256    -999    -999    194.2377      4.0647    194.2379      4.0649           829.6 
1257    -999    -999    194.2392     -1.6937    194.2391     -1.6937          2888.2 
1258    -999    -999    194.2515      1.0283    194.2513      1.0286          2794.6 
1259    -999    -999    194.2644      9.3831    194.2645      9.3831          2655.1 
1260    -999    -999    194.3004     -1.7069    194.3039     -1.7110          2736.3 
1261    -999    -999    194.4022      9.3128    194.4021      9.3128          1933.9 
1262    -999    -999    194.4359      2.6923    194.4357      2.6917           788.4 
1263    -999    -999    194.4835     -2.1834    194.4836     -2.1834          2903.1 
1264    -999    4845    194.5049      1.5766    194.5050      1.5758          1111.0 
1265    -999    -999    194.5373     14.8587    194.5376     14.8589           908.0 
1266    -999    -999    194.5734     14.5564    194.5721     14.5571          2056.0 
1267    -999    -999    194.5784     13.3915    194.5784     13.3915          2663.8 
1268    -999    -999    194.5841     13.3132    194.5840     13.3132          2141.2 
1269    -999    -999    194.6500     17.8132    194.6499     17.8130           981.5 
1270    -999    -999    194.6505      1.7057    194.6502      1.7067          2820.9 
1271    -999    -999    194.7197     13.1519    194.7202     13.1527          1903.9 
1272    -999    -999    194.7224     13.1131    194.7225     13.1129          1955.8 
1273    -999    -999    194.7360     -3.3070    194.7361     -3.3070          2934.4 
1274    -999    -999    194.7760     14.4297    194.7760     14.4297          2675.9 
1275    -999    -999    194.9247     10.7278    194.9252     10.7268          1175.5 
1276    -999    -999    194.9276     11.0774    194.9270     11.0769          2843.4 
1277    -999    -999    194.9382     -0.8711    194.9381     -0.8713           985.1 
1278    -999    -999    194.9683      3.6329    194.9684      3.6329          1128.6 
1279    -999    4880    195.0434     12.4844    195.0441     12.4833          1377.4 
1280    -999    -999    195.1040     13.6706    195.1040     13.6703          2229.1 
1281    -999    4900    195.1633      2.5013    195.1636      2.5007           959.7 
1282    -999    4904    195.2441     -0.0277    195.2444     -0.0275          1188.6 
1283    -999    -999    195.2531     -1.9777    195.2531     -1.9762          1375.0 
1284    -999    -999    195.2654     -1.9529    195.2653     -1.9534          1484.2 
1285    -999    -999    195.2784     -3.3762    195.2784     -3.3762          2940.4 
1286    -999    -999    195.3739     16.5724    195.3736     16.5725          2663.7 
1287    -999    -999    195.4676      8.5581    195.4675      8.5580          2830.3 
1288    -999    -999    195.4720      2.4607    195.4722      2.4606           905.4 
1289    -999    -999    195.6697      1.0737    195.6700      1.0741           924.8 
1290    -999    -999    195.6740     21.9979    195.6745     21.9974           267.4 
1291    -999    -999    195.6745      5.9580    195.6741      5.9584          2882.5 
1292    -999    -999    195.7047      3.9768    195.7048      3.9767          2875.1 
1293    -999    -999    195.7545      7.8522    195.7545      7.8522          2883.2 
1294    -999    -999    195.7744      3.9921    195.7747      3.9919          2907.1 
1295    -999    -999    195.8347     17.9860    195.8349     17.9860           983.4 
1296    -999    -999    195.9035     24.5264    195.9032     24.5257           879.1 
1297    -999    -999    195.9342      2.0401    195.9342      2.0398           971.5 
1298    -999    -999    195.9357     17.2473    195.9357     17.2474          2746.0 
1299    -999    -999    195.9684     10.9729    195.9686     10.9722          2949.1 
1300    -999    -999    196.1324     -2.9880    196.1329     -2.9882          1237.0 
1301    -999    -999    196.1349     -3.5732    196.1300     -3.5724          1364.6 
1302    -999    -999    196.1670     18.7441    196.1669     18.7441           819.7 
1303    -999    -999    196.5966     10.4338    196.5986     10.4310           946.9 
1304    -999    -999    196.7328     14.8071    196.7339     14.8074           987.5 
1305    -999    -999    196.7343     21.2284    196.7343     21.2284          2661.0 
1306    -999    -999    196.8465     17.7911    196.8465     17.7911          2931.4 
1307    -999    -999    197.1183     20.0341    197.1184     20.0339          1327.0 
1308    -999    -999    197.1429     21.0497    197.1429     21.0500          2667.7 
1309    -999    -999    197.3368     21.7160    197.3368     21.7156          2735.6 
1310    -999    -999    197.4979     23.2381    197.4971     23.2375          2572.3 
1311    -999    -999    197.5034     18.9249    197.5035     18.9250          2402.0 
1312    -999    -999    197.6015     21.5751    197.6015     21.5753          2587.5 
1313    -999    -999    197.6103     24.9210    197.6085     24.9230          2592.1 
1314    -999    -999    197.9041     22.9154    197.9043     22.9155          2622.5 
1315    -999    -999    197.9549     21.5890    197.9550     21.5889          2712.7 
1316    -999    -999    198.0279     24.0951    198.0278     24.0950          2616.2 
1317    -999    -999    198.1391      7.1844    198.1387      7.1843           835.9 
1318    -999    -999    198.1791     22.8333    198.1741     22.8298          2556.5 
1319    -999    -999    198.2632     23.0844    198.2633     23.0844          2661.2 
1320    -999    -999    198.4473     10.0532    198.4471     10.0531           471.4 
1321    -999    -999    198.9845     17.7606    198.9846     17.7606           972.5 
1322    -999    -999    199.2180     12.5486    199.2180     12.5482           973.9 
1323    -999    -999    199.4285     -1.0013    199.4299     -1.0010          1106.7 
1324    -999    -999    199.5318     24.7424    199.5316     24.7424          2873.2 
2000    -999    -999    175.4402     -1.9013        -999        -999            -999 
2001    -999    -999    175.6180      2.1806        -999        -999            -999 
2002    -999    -999    175.7935     14.2236        -999        -999            -999 
2003    -999    -999    176.1911      9.2130        -999        -999            -999 
2004    -999    -999    176.2261      2.1632        -999        -999            -999 
2005    -999    -999    176.2834     -0.9883        -999        -999            -999 
2006    -999    -999    176.5994     13.8272        -999        -999            -999 
2007    -999    -999    176.6104     19.5034        -999        -999            -999 
2008    -999    -999    177.2456     -0.4710        -999        -999            -999 
2009    -999    -999    177.6510     -0.5670        -999        -999            -999 
2010    -999    -999    177.6954     -3.2618        -999        -999            -999 
2011    -999    -999    178.0493      0.7425        -999        -999            -999 
2012    -999    -999    178.0840     15.4603        -999        -999            -999 
2013    -999    -999    178.4967     12.1977        -999        -999            -999 
2014    -999    -999    178.5503     -0.4826        -999        -999            -999 
2015    -999    -999    178.7573      1.6501        -999        -999            -999 
2016    -999    -999    179.3434      1.7821        -999        -999            -999 
2017    -999    -999    179.6911     -1.4616        -999        -999            -999 
2018    -999    -999    179.7885      1.4941        -999        -999            -999 
2019    -999    -999    180.1987     -0.0236        -999        -999            -999 
2020    -999    -999    180.9915     -3.2758        -999        -999            -999 
2021    -999    4067    181.0480     10.8543        -999        -999            -999 
2022    -999    4078    181.1985     10.5957        -999        -999            -999 
2023    -999    -999    181.2256     -2.1192        -999        -999            -999 
2024    -999    -999    181.2589     -0.6923        -999        -999            -999 
2025    -999    -999    181.2796     -0.1106        -999        -999            -999 
2026    -999    -999    181.3863     14.4900        -999        -999            -999 
2027    -999    -999    181.7380      0.6630        -999        -999            -999 
2028    -999    -999    182.4277     20.0473        -999        -999            -999 
2029      26    -999    182.6704     14.6462        -999        -999            -999 
2030      41    -999    183.0182     12.7411        -999        -999            -999 
2031    -999    -999    183.0662     -0.5648        -999        -999            -999 
2032    -999    -999    183.1064      2.8100        -999        -999            -999 
2033    -999    -999    183.1569      0.3588        -999        -999            -999 
2034    -999    4179    183.2171      1.2997        -999        -999            -999 
2035      83    -999    183.3901     14.4808        -999        -999            -999 
2036      85    -999    183.3993     13.0348        -999        -999            -999 
2037    -999    -999    183.4069      1.0633        -999        -999            -999 
2038    -999    -999    183.4116     -1.2935        -999        -999            -999 
2039    -999    -999    183.4378     -0.2827        -999        -999            -999 
2040     114    -999    183.6471      5.6770        -999        -999            -999 
2041     118    -999    183.6535      9.6898        -999        -999            -999 
2042     132    -999    183.7664     13.0321        -999        -999            -999 
2043     162    -999    183.9426     10.6986        -999        -999            -999 
2044     165    -999    183.9720     13.2158        -999        -999            -999 
2045     166    4215    183.9772      6.4012        -999        -999            -999 
2046     169    -999    183.9854      9.6510        -999        -999            -999 
2047     171    -999    184.0500      8.3735        -999        -999            -999 
2048     187    4222    184.0940     13.3070        -999        -999            -999 
2049     237    -999    184.3730     14.8862        -999        -999            -999 
2050     238    -999    184.3779      6.6975        -999        -999            -999 
2051    -999    -999    184.5013      8.1653        -999        -999            -999 
2052     275    -999    184.5460      9.4995        -999        -999            -999 
2053     308    -999    184.7120      7.8620        -999        -999            -999 
2054     309    -999    184.7139     12.5981        -999        -999            -999 
2055     312    4255    184.7339      4.7860        -999        -999            -999 
2056     319    -999    184.7585     13.9825        -999        -999            -999 
2057     321    4257    184.7745      5.7388        -999        -999            -999 
2058     332    -999    184.8139      6.3071        -999        -999            -999 
2059     336    -999    184.8233      5.8759        -999        -999            -999 
2060     343    -999    184.8411      7.8710        -999        -999            -999 
2061    -999    -999    184.8578      0.2126        -999        -999            -999 
2062     355    4262    184.8774     14.8776        -999        -999            -999 
2063    -999    -999    184.9179      2.0803        -999        -999            -999 
2064     362    4266    184.9261      5.5385        -999        -999            -999 
2065     367    -999    184.9389      5.4566        -999        -999            -999 
2066     373    4269    184.9548      6.0150        -999        -999            -999 
2067     375    4270    184.9558      5.4634        -999        -999            -999 
2068     379    -999    184.9647      5.9965        -999        -999            -999 
2069     381    -999    184.9730      6.6658        -999        -999            -999 
2070     405    -999    185.0743      6.0019        -999        -999            -999 
2071    -999    -999    185.0888      0.3676        -999        -999            -999 
2072     408    4281    185.0899      5.3864        -999        -999            -999 
2073    -999    -999    185.1200     -1.8392        -999        -999            -999 
2074     421    -999    185.1279     13.5191        -999        -999            -999 
2075     423    -999    185.1413      2.9679        -999        -999            -999 
2076     434    4287    185.2021      5.6399        -999        -999            -999 
2077     449    4289    185.2596      3.7218        -999        -999            -999 
2078    -999    -999    185.2738      0.5527        -999        -999            -999 
2079    -999    -999    185.3051     10.6256        -999        -999            -999 
2080     477    -999    185.3635     15.0211        -999        -999            -999 
2081    -999    -999    185.4826     -1.5934        -999        -999            -999 
2082     539    -999    185.5615     14.1420        -999        -999            -999 
2083     546    -999    185.5902     10.6016        -999        -999            -999 
2084     568    -999    185.6658      6.2262        -999        -999            -999 
2085     583    -999    185.6874     15.5004        -999        -999            -999 
2086     613    4324    185.7758      5.2503        -999        -999            -999 
2087     628    -999    185.8171      7.6871        -999        -999            -999 
2088     648    4339    185.8956      6.0818        -999        -999            -999 
2089     654    4340    185.8974     16.7226        -999        -999            -999 
2090     685    4350    185.9906     16.6931        -999        -999            -999 
2091    -999    -999    186.0264      2.0931        -999        -999            -999 
2092    -999    -999    186.0524      0.5662        -999        -999            -999 
2093     713    4356    186.0613      8.5369        -999        -999            -999 
2094     759    4371    186.2305     11.7042        -999        -999            -999 
2095    -999    -999    186.2671     10.1012        -999        -999            -999 
2096     778    4377    186.3014     14.7622        -999        -999            -999 
2097     786    -999    186.3103     11.8495        -999        -999            -999 
2098     784    4379    186.3115     15.6074        -999        -999            -999 
2099     785    4378    186.3250      4.9247        -999        -999            -999 
2100    -999    -999    186.3316     -1.5988        -999        -999            -999 
2101     806    -999    186.3895      4.8078        -999        -999            -999 
2102    -999    4385    186.4280      0.5727        -999        -999            -999 
2103     867    -999    186.5053      8.1935        -999        -999            -999 
2104     882    -999    186.5632     12.9637        -999        -999            -999 
2105     896    -999    186.5943     12.7864        -999        -999            -999 
2106     905   4411A    186.6234      8.8715        -999        -999            -999 
2107     956    -999    186.7353     12.9613        -999        -999            -999 
2108     967    -999    186.7657     12.8666        -999        -999            -999 
2109     975    -999    186.7972      7.2630        -999        -999            -999 
2110     996    -999    186.8379     13.1113        -999        -999            -999 
2111    1003    4429    186.8607     11.1077        -999        -999            -999 
2112    1010    4431    186.8642     12.2905        -999        -999            -999 
2113    1017    -999    186.8826      9.5958        -999        -999            -999 
2114    1021    -999    186.8891     10.0038        -999        -999            -999 
2115    1025    4434    186.9029      8.1543        -999        -999            -999 
2116    1027    -999    186.9135     12.8800        -999        -999            -999 
2117    1030    4435    186.9187     13.0784        -999        -999            -999 
2118    1040    -999    186.9355     12.9842        -999        -999            -999 
2119    1042    -999    186.9388     12.8722        -999        -999            -999 
2120    -999    -999    186.9429      1.5996        -999        -999            -999 
2121    1047    4440    186.9732     12.2933        -999        -999            -999 
2122    1091    -999    187.0784      8.7297        -999        -999            -999 
2123    -999    -999    187.1141     18.4150        -999        -999            -999 
2124    1110    4450    187.1218     17.0846        -999        -999            -999 
2125    -999    4454    187.2116     -1.9396        -999        -999            -999 
2126    1142    -999    187.2306      8.8172        -999        -999            -999 
2127    1146    4458    187.2400     13.2420        -999        -999            -999 
2128    -999    -999    187.2413     -1.6026        -999        -999            -999 
2129    1145    4457    187.2459      3.5706        -999        -999            -999 
2130    1154    4459    187.2503     13.9784        -999        -999            -999 
2131    1158    4443    187.2626     13.1840        -999        -999            -999 
2132    -999    -999    187.2663      0.1037        -999        -999            -999 
2133    -999    -999    187.3109     -1.3653        -999        -999            -999 
2134    1178    4464    187.3387      8.1566        -999        -999            -999 
2135    1183    -999    187.3438     11.4339        -999        -999            -999 
2136    -999    -999    187.5088     -0.4105        -999        -999            -999 
2137    1253    4477    187.5093     13.6362        -999        -999            -999 
2138    1257    -999    187.5212     17.3979        -999        -999            -999 
2139    -999    -999    187.5896     -1.6381        -999        -999            -999 
2140    1297   4486B    187.6332     12.4902        -999        -999            -999 
2141    1295    -999    187.6352     10.2611        -999        -999            -999 
2142    1308    -999    187.6913     11.3432        -999        -999            -999 
2143    -999    -999    187.6992      0.9758        -999        -999            -999 
2144    -999    -999    187.7263      0.9640        -999        -999            -999 
2145    1326    4491    187.7383     11.4831        -999        -999            -999 
2146    1327   4486A    187.7406     12.2707        -999        -999            -999 
2147    1330    4492    187.7488      8.0778        -999        -999            -999 
2148    -999    -999    187.8195      0.9940        -999        -999            -999 
2149    1351    -999    187.8211     13.8280        -999        -999            -999 
2150    -999    -999    187.8344     -1.6959        -999        -999            -999 
2151    1357    -999    187.8527      9.4742        -999        -999            -999 
2152    -999    -999    187.9957      1.8437        -999        -999            -999 
2153    1401    4501    187.9972     14.4197        -999        -999            -999 
2154    1412    4503    188.0260     11.1764        -999        -999            -999 
2155    -999    -999    188.0406     -1.0950        -999        -999            -999 
2156    -999    -999    188.0984     -1.7401        -999        -999            -999 
2157    1435    -999    188.1349      8.0454        -999        -999            -999 
2158    1448    -999    188.1693     12.7712        -999        -999            -999 
2159    -999    4437    188.1895      0.1139        -999        -999            -999 
2160    1496    -999    188.3283      9.1206        -999        -999            -999 
2161    1501   4519A    188.3531      8.6909        -999        -999            -999 
2162    1512    -999    188.3943     11.2619        -999        -999            -999 
2163    1514    -999    188.4071      7.8714        -999        -999            -999 
2164    1529    -999    188.4818      3.5461        -999        -999            -999 
2165    -999    -999    188.4941      0.3867        -999        -999            -999 
2166    1537    4528    188.5253     11.3212        -999        -999            -999 
2167    1549    -999    188.5618     11.0715        -999        -999            -999 
2168    1550    -999    188.5705      3.7339        -999        -999            -999 
2169    1562    4536    188.6130      2.1878        -999        -999            -999 
2170    1566    -999    188.6288      9.1547        -999        -999            -999 
2171    1588    4540    188.7114     15.5508        -999        -999            -999 
2172    1596    -999    188.7540      9.1860        -999        -999            -999 
2173    -999    -999    188.8260     -1.3802        -999        -999            -999 
2174    1615    4548    188.8610     14.4955        -999        -999            -999 
2175    1619    4550    188.8774     12.2208        -999        -999            -999 
2176    1632    4552    188.9164     12.5563        -999        -999            -999 
2177    1644    -999    188.9662     13.8585        -999        -999            -999 
2178    -999    -999    189.0215     -2.8752        -999        -999            -999 
2179    -999    -999    189.0320     -0.9884        -999        -999            -999 
2180    1664    4564    189.1124     11.4392        -999        -999            -999 
2181    -999    -999    189.1528     -3.3946        -999        -999            -999 
2182    1683    -999    189.1576     10.9383        -999        -999            -999 
2183    1686    -999    189.1832     13.2575        -999        -999            -999 
2184    1690    4569    189.2088     13.1653        -999        -999            -999 
2185    1692    4570    189.2224      7.2467        -999        -999            -999 
2186    -999    -999    189.2341      0.6910        -999        -999            -999 
2187    -999    -999    189.2669     -3.1206        -999        -999            -999 
2188    1715    -999    189.3687      8.7945        -999        -999            -999 
2189    1720    4578    189.3774      9.5551        -999        -999            -999 
2190    1728    -999    189.4402      9.9843        -999        -999            -999 
2191    1750    -999    189.5647      6.9940        -999        -999            -999 
2192    1753    -999    189.5667     14.8701        -999        -999            -999 
2193    1763    4587    189.6476      2.6573        -999        -999            -999 
2194    1784    -999    189.8092     15.6267        -999        -999            -999 
2195    1789    -999    189.8410      4.9368        -999        -999            -999 
2196    1821    -999    190.0388      6.8837        -999        -999            -999 
2197    1834    4600    190.0958      3.1177        -999        -999            -999 
2198    -999    -999    190.1467      0.7703        -999        -999            -999 
2199    1857    -999    190.2211     10.4760        -999        -999            -999 
2200    1866    -999    190.2924      8.0041        -999        -999            -999 
2201    1869    4608    190.3052     10.1557        -999        -999            -999 
2202    1870    -999    190.3139     11.2984        -999        -999            -999 
2203    1873    -999    190.3312      6.5236        -999        -999            -999 
2204    -999    -999    190.3524     12.1758        -999        -999            -999 
2205    1883    4612    190.3865      7.3149        -999        -999            -999 
2206    -999    -999    190.4836     -3.6573        -999        -999            -999 
2207    1903    4621    190.5092     11.6480        -999        -999            -999 
2208    1913    4623    190.5445      7.6771        -999        -999            -999 
2209    -999    4632    190.6354     -0.0807        -999        -999            -999 
2210    1933    -999    190.6870      7.3387        -999        -999            -999 
2211    1938    4638    190.6976     11.4425        -999        -999            -999 
2212    -999    4643    190.8333      1.9795        -999        -999            -999 
2213    1964    -999    190.8365      8.9507        -999        -999            -999 
2214    1970    -999    190.8710     10.0933        -999        -999            -999 
2215    -999    -999    190.8813     -0.4786        -999        -999            -999 
2216    2000    4660    191.1333     11.1905        -999        -999            -999 
2217    -999    4624    191.2745      3.0562        -999        -999            -999 
2218    2019    -999    191.3350     13.6926        -999        -999            -999 
2219    2034    -999    191.5328     10.1623        -999        -999            -999 
2220    -999    -999    191.5581     -1.1784        -999        -999            -999 
2221    -999    -999    191.5875     -1.2501        -999        -999            -999 
2222    -999    -999    191.6553     -4.0751        -999        -999            -999 
2223    -999    -999    191.6913      5.9553        -999        -999            -999 
2224    -999    4684    191.8229     -2.7273        -999        -999            -999 
2225    -999    -999    191.8678     -0.1382        -999        -999            -999 
2226    -999    4690    191.9813     -1.6560        -999        -999            -999 
2227    2062    -999    192.0004     10.9703        -999        -999            -999 
2228    -999    -999    192.1687     -3.6920        -999        -999            -999 
2229    -999    -999    192.2848     -3.7134        -999        -999            -999 
2230    -999    -999    192.3255     -4.0152        -999        -999            -999 
2231    -999    4678    192.4247     -4.5796        -999        -999            -999 
2232    -999    -999    192.5198     -0.2328        -999        -999            -999 
2233    2087    4733    192.7782     10.9121        -999        -999            -999 
2234    -999    -999    192.7784     12.0600        -999        -999            -999 
2235    -999    -999    192.9415     21.7346        -999        -999            -999 
2236    -999    -999    193.0881     21.6298        -999        -999            -999 
2237    -999    4753    193.0899     -1.2000        -999        -999            -999 
2238    -999    -999    193.1419     -0.1678        -999        -999            -999 
2239    -999    -999    193.2984     12.6347        -999        -999            -999 
2240    -999    4772    193.3713      2.1684        -999        -999            -999 
2241    -999    -999    193.5127     -1.6199        -999        -999            -999 
2242    -999    -999    193.6356      1.1085        -999        -999            -999 
2243    -999    4810    193.7133      2.6406        -999        -999            -999 
2244    -999    -999    193.7951     -3.3974        -999        -999            -999 
2245    -999    -999    193.8480      7.9097        -999        -999            -999 
2246    -999    -999    193.8963     10.7384        -999        -999            -999 
2247    -999    -999    194.0186      3.8128        -999        -999            -999 
2248    -999    4826    194.1817     21.6830        -999        -999            -999 
2249    -999    -999    194.2228      1.4602        -999        -999            -999 
2250    -999    -999    194.2795     -0.8076        -999        -999            -999 
2251    -999    -999    194.3993      9.9916        -999        -999            -999 
2252    -999    -999    194.5931      2.7926        -999        -999            -999 
2253    -999    -999    194.6663     14.2178        -999        -999            -999 
2254    -999    4866    194.8628     14.1712        -999        -999            -999 
2255    -999    -999    194.9924      2.0495        -999        -999            -999 
2256    -999    -999    195.0728     -3.0659        -999        -999            -999 
2257    -999    -999    195.1906     -2.7179        -999        -999            -999 
2258    -999    -999    195.8118      7.8026        -999        -999            -999 
2259    -999    -999    195.9078      7.9040        -999        -999            -999 
2260    -999    -999    196.1936     -2.8712        -999        -999            -999 
2261    -999    -999    198.0261      5.4758        -999        -999            -999 
2262    -999    -999    198.3319     10.1942        -999        -999            -999 
2263    -999    -999    199.4431     -1.0381        -999        -999            -999 
2264    -999    -999    199.5890      0.3468        -999        -999            -999 
